quote_date,success,message,kappa,theta,sigma,rho,v0,rmse_price,mae_price,n_points
2017-02-15,True,`ftol` termination condition is satisfied.,2.7120399070190864,0.03887033576129164,0.7575411165493258,-0.7385532894273416,0.007152166112627738,0.7075365778736282,0.522671908874616,59
2017-02-16,True,`ftol` termination condition is satisfied.,3.0215500672268796,0.038200651541881535,0.7982534404316239,-0.7537027746096242,0.00732780121096224,0.6744387405061572,0.5019497657804757,59
2017-02-17,True,`ftol` termination condition is satisfied.,3.593334508227191,0.036901216410457995,0.8880072624072503,-0.7622226273357249,0.0067878043888237,0.6626572022847698,0.4805713465154194,59
2017-02-21,True,`ftol` termination condition is satisfied.,3.805283424027174,0.03568245035446168,0.897907283648041,-0.7535152890168577,0.008212828308667146,0.8163034582852721,0.5861109655406742,59
2017-02-22,True,`ftol` termination condition is satisfied.,4.416277017871972,0.03528512649226301,0.9863151712309444,-0.7771638908534801,0.008540030514675636,0.8536757634702232,0.6086791701307147,59
2017-02-23,True,`ftol` termination condition is satisfied.,5.901032985477824,0.03350968218144399,1.186742284869474,-0.7770810700965602,0.008743001713388241,1.0414478835987502,0.7384807243429737,59
2017-02-24,True,`ftol` termination condition is satisfied.,6.873499287706951,0.033434542748007286,1.346872518503383,-0.7773893516227999,0.007795272152308176,1.12353264855899,0.7790030919903974,59
2017-02-27,True,`ftol` termination condition is satisfied.,6.177974512767366,0.03261769122625533,1.1970614166636904,-0.7769794867910355,0.01098805215436533,1.2915323005088124,0.8857082974445502,59
2017-02-28,True,`xtol` termination condition is satisfied.,4.715161698389613,0.035004461527829364,1.02092426526125,-0.7816183866206027,0.013682793534504672,1.2960662617065224,0.8988323204889649,59
2017-03-01,True,`xtol` termination condition is satisfied.,5.426174983439606,0.03349473297327156,1.0925561561392148,-0.7627515306390997,0.011401194398327383,1.309584387556137,0.8812013712303524,59
2017-03-02,True,`xtol` termination condition is satisfied.,7.103562564967206,0.03212052194315144,1.2550668260111761,-0.757676645912295,0.009215722591868633,1.4262657280893247,0.9569131129717201,59
2017-03-03,True,`ftol` termination condition is satisfied.,7.196587385442556,0.03143302563402719,1.2383100025204503,-0.7502340717136874,0.006694606284050746,1.288567787166331,0.8621663166125945,59
2017-03-06,True,`ftol` termination condition is satisfied.,7.5563740178794125,0.031688816904983805,1.271126216509038,-0.7502279004315964,0.0056263675159050576,1.1816863577389571,0.7804024146663454,59
