date,loss,VaR,ES,violation
2017-02-08,25.19767590525208,83.32168958900384,92.1459614826882,False
2017-02-09,29.323424372787684,75.91376101770732,82.85725422617834,False
2017-02-13,48.72976407137918,75.91376101770732,82.85725422617834,False
2017-02-14,-14.508099907137773,75.91376101770732,82.85725422617834,False
2017-02-15,2.532322458413097,75.91376101770732,82.85725422617834,False
2017-02-16,11.186147688388765,75.91376101770732,82.85725422617834,False
2017-02-21,-35.604947592623176,75.91376101770732,82.85725422617834,False
2017-02-22,-21.16606177818023,75.91376101770732,82.85725422617834,False
2017-02-23,7.345602275808567,75.91376101770732,82.85725422617834,False
2017-02-27,-48.80969222190266,75.91376101770732,82.85725422617834,False
2017-02-28,27.13549388593976,63.87803466501416,82.85725422617834,False
2017-03-01,-1.325792851015675,49.437232286426294,62.8791283723213,False
2017-03-02,71.24019987525571,49.437232286426294,62.8791283723213,True
2017-03-06,11.512104754511965,63.297181947468026,71.24019987525571,False
2017-03-07,-9.728881643195718,63.297181947468026,71.24019987525571,False
2017-03-08,-19.17456834292127,63.297181947468026,71.24019987525571,False
2017-03-09,76.99695768407605,63.297181947468026,71.24019987525571,True
2017-03-13,-20.52364876014635,71.52803776569674,76.99695768407605,False
2017-03-14,57.583228589057285,71.52803776569674,76.99695768407605,False
2017-03-15,50.18221444062994,71.52803776569674,76.99695768407605,False
2017-03-16,6.556601744778913,71.52803776569674,76.99695768407605,False
2017-03-20,-121.58151630616663,71.52803776569674,76.99695768407605,False
2017-03-21,24.65605011813311,71.52803776569674,76.99695768407605,False
2017-03-22,-12.98511300760526,71.52803776569674,76.99695768407605,False
2017-03-23,13.254723017005286,71.52803776569674,76.99695768407605,False
2017-03-27,85.00196469533061,71.52803776569674,76.99695768407605,True
2017-03-28,23.5091239373407,77.39720803463878,85.00196469533061,False
2017-03-29,22.242659200432342,77.39720803463878,85.00196469533061,False
2017-03-30,-13.514297132916564,77.39720803463878,85.00196469533061,False
2017-04-03,42.5564307376988,77.39720803463878,85.00196469533061,False
2017-04-04,-51.54467750033904,77.39720803463878,85.00196469533061,False
2017-04-05,41.90059320139681,77.39720803463878,85.00196469533061,False
2017-04-06,-20.825712218857028,77.39720803463878,85.00196469533061,False
2017-04-10,-28.83688822468913,77.39720803463878,85.00196469533061,False
2017-04-11,-10.787265779940684,77.39720803463878,85.00196469533061,False
2017-04-12,-66.74795345211629,77.39720803463878,85.00196469533061,False
2017-04-17,10.618964322591427,77.39720803463878,85.00196469533061,False
2017-04-18,-26.137887181064624,58.95416539437097,85.00196469533061,False
2017-04-19,72.71044352834369,58.95416539437097,85.00196469533061,True
2017-04-20,-29.81859780960862,73.32501958669305,85.00196469533061,False
2017-04-24,3.3293782114962847,73.32501958669305,85.00196469533061,False
2017-04-25,-0.4803126051694469,73.32501958669305,85.00196469533061,False
2017-04-26,6.972366838107585,73.32501958669305,85.00196469533061,False
2017-04-27,4.086267787468596,73.32501958669305,85.00196469533061,False
2017-05-01,7.99764059850084,73.32501958669305,85.00196469533061,False
2017-05-02,-15.71484423885552,73.32501958669305,85.00196469533061,False
2017-05-03,23.84012926895292,44.064131377231064,72.71044352834369,False
2017-05-04,-1.253701054343978,44.064131377231064,72.71044352834369,False
2017-05-08,0.0663650594228881,44.064131377231064,72.71044352834369,False
2017-05-09,-6.385632579245283,44.064131377231064,72.71044352834369,False
2017-05-10,-14.358368242229744,43.44108571774417,72.71044352834369,False
2017-05-11,7.180350907840586,43.44108571774417,72.71044352834369,False
2017-05-15,6.697451900020198,26.283644981922496,72.71044352834369,False
2017-05-16,-333.9887422930962,26.283644981922496,72.71044352834369,False
2017-05-17,83.0643092855596,26.283644981922496,72.71044352834369,True
2017-05-18,126.567566251095,73.2281368162045,83.0643092855596,True
2017-05-22,23.083663487289545,85.2394721338364,126.567566251095,False
2017-05-23,52.31173196117774,85.2394721338364,126.567566251095,False
2017-05-24,24.28300422874984,85.2394721338364,126.567566251095,False
2017-05-25,4.817878538032558,85.2394721338364,126.567566251095,False
2017-05-30,3.937208802876539,85.2394721338364,126.567566251095,False
